"item_id","title","rating","salesranking","image","productgroup"
"3791504533","Hände weg von Mississippi",5.0,5363,"http://images.amazon.com/images/P/3791504533.03._SCMZZZZZZZ_.jpg","Book"
"3791504541","Drachenreiter",5.0,199,"http://images.amazon.com/images/P/3791504541.03._SCMZZZZZZZ_.jpg","Book"
"379150455X","Igraine Ohnefurcht",4.8,833,"http://images.amazon.com/images/P/379150455X.03._SCMZZZZZZZ_.jpg","Book"
"3791504568","Die wilden Hühner, Fuchsalarm",5.0,1198,"http://ec1.images-amazon.com/images/P/3791504568.03._SCMZZZZZZZ_.jpg","Book"
"3791504576","Herr der Diebe",5.0,129,"http://images.amazon.com/images/P/3791504576.03._SCMZZZZZZZ_.jpg","Book"
"3791504592","Die Wilden Hhner und das Glck der Erde",4.8,722,"http://images.amazon.com/images/P/3791504592.03._SCMZZZZZZZ_.jpg","Book"
"3791504606","Die Wilden Hühner, Das Bandenbuch zum Mitmachen",5.0,1458,"http://ec1.images-amazon.com/images/P/3791504606.01._SCMZZZZZZZ_.jpg","Book"
"3791504614","Als der Weihnachtsmann vom Himmel fiel, Geschenkausgabe",5.0,282,"http://images.amazon.com/images/P/3791504614.03._SCMZZZZZZZ_.jpg","Book"
"3791504649","Die wilden Hühner und die Liebe. ( Ab 10 Jahre )",4.2,895,"http://images.amazon.com/images/P/3791504649.03._SCMZZZZZZZ_.jpg","Book"
"3791504657","Tintenherz",2.2,16,"http://images.amazon.com/images/P/3791504657.01._SCMZZZZZZZ_.jpg","Book"
"3791504665","Potilla",5.0,3518,"http://ec1.images-amazon.com/images/P/3791504665.03._SCMZZZZZZZ_.jpg","Book"
"3791504673","Tintenblut",5.0,10,"http://images.amazon.com/images/P/3791504673.03._SCMZZZZZZZ_.jpg","Book"
"3791522353","Hterin des Drachen",5.0,3077,"http://images.amazon.com/images/P/3791522353.03._SCMZZZZZZZ_.jpg","Book"
"3791530119","Das doppelte Lottchen",5.0,4304,"http://images.amazon.com/images/P/3791530119.03._SCMZZZZZZZ_.jpg","Book"
"3791530127","Emil und die Detektive",4.8,2393,"http://images.amazon.com/images/P/3791530127.03._SCMZZZZZZZ_.gif","Book"
"3791530143","Pünktchen und Anton",5.0,6703,"http://images.amazon.com/images/P/3791530143.03._SCMZZZZZZZ_.gif","Book"
"3791536079","Oliver Twist",5.0,3557,"http://images.amazon.com/images/P/3791536079.03._SCMZZZZZZZ_.jpg","Book"
"3794160541","Pinocchio",5.0,3598,"http://ec1.images-amazon.com/images/P/3794160541.03._SCMZZZZZZZ_.jpg","Book"
"3800015587","Girls, Girls, Girls",5.0,2080,"http://images.amazon.com/images/P/3800015587.03._SCMZZZZZZZ_.jpg","Book"
"3800020432","Das Wunder von Narnia",4.8,122,"http://images.amazon.com/images/P/3800020432.03._SCMZZZZZZZ_.jpg","Book"
"3800020440","Der Knig von Narnia",4.8,546,"http://images.amazon.com/images/P/3800020440.03._SCMZZZZZZZ_.jpg","Book"
"3800020874","Der Ritt nach Narnia",5.0,680,"http://images.amazon.com/images/P/3800020874.03._SCMZZZZZZZ_.jpg","Book"
"3800020882","Prinz Kaspian von Narnia",4.5,841,"http://images.amazon.com/images/P/3800020882.03._SCMZZZZZZZ_.jpg","Book"
"3800028034","Weihnachten ganz wunderbar. Ein literarischer Adventskalender",4.6,347,"http://images.amazon.com/images/P/3800028034.03._SCMZZZZZZZ_.jpg","Book"
"3800028913","Mrchenmond",4.8,2952,"http://images.amazon.com/images/P/3800028913.03._SCMZZZZZZZ_.jpg","Book"
"3800050021","Die Reise auf der Morgenrte",4.0,2657,"http://images.amazon.com/images/P/3800050021.03._SCMZZZZZZZ_.jpg","Book"
"380005003X","Der silberne Sessel",5.0,3164,"http://images.amazon.com/images/P/380005003X.03._SCMZZZZZZZ_.jpg","Book"
"3800050048","Der letzte Kampf",4.7,3074,"http://images.amazon.com/images/P/3800050048.03._SCMZZZZZZZ_.jpg","Book"
"3800050870","anders, Bd.2 : Im dunklen Land",4.2,3247,"http://images.amazon.com/images/P/3800050870.03._SCMZZZZZZZ_.jpg","Book"
"3800050889","anders, Bd.3 : Der Thron von Tiernan",4.0,3619,"http://images.amazon.com/images/P/3800050889.03._SCMZZZZZZZ_.jpg","Book"
"3800050897","anders Bd.4 : Der Gott der Elder",4.6,3094,"http://images.amazon.com/images/P/3800050897.03._SCMZZZZZZZ_.jpg","Book"
"3800051281","Persepolis",4.8,4284,"http://images.amazon.com/images/P/3800051281.03._SCMZZZZZZZ_.jpg","Book"
"3800051664","Die Legende von Camelot, Sonderausgabe, 3 Bde.",5.0,924,"http://images.amazon.com/images/P/3800051664.01._SCMZZZZZZZ_.jpg","Book"
"3800051680","Der König von Narnia, Neuübersetzung",3.7,41,"http://images.amazon.com/images/P/3800051680.03._SCMZZZZZZZ_.jpg","Book"
"3800051869","Die Chroniken von Narnia",4.4,6,"http://images.amazon.com/images/P/3800051869.03._SCMZZZZZZZ_.jpg","Book"
"3802402081","Gitarrenbuch, m. CD-Audio, Bd.1, Mit bekannten Liedbeispielen aus Pop, Folk, Rock & Blues von kinderleicht bis ganz schn stark",4.6,823,"http://images.amazon.com/images/P/3802402081.03._SCMZZZZZZZ_.jpg","Book"
"380253395X","O.C., California - Das offizielle Fanbuch",4.0,1370,"http://ec1.images-amazon.com/images/P/380253395X.01._SCMZZZZZZZ_.jpg","Book"
"3802533968","O.C., California, Bd. 2: Der schne Schein",4.6,2997,"http://images.amazon.com/images/P/3802533968.03._SCMZZZZZZZ_.jpg","Book"
"3802533976","O.C., California, Bd. 1: Der Auenseiter",3.6,2014,"http://images.amazon.com/images/P/3802533976.01._SCMZZZZZZZ_.jpg","Book"
"3806750971","Die Reise der Pinguine",5.0,151,"http://images.amazon.com/images/P/3806750971.03._SCMZZZZZZZ_.jpg","Book"
"3809408247","Fr kleine Zeichner",5.0,3910,"http://images.amazon.com/images/P/3809408247.03._SCMZZZZZZZ_.jpg","Book"
"3809412708","Fnf Freunde, Die spannendsten Abenteuer",4.7,2202,"http://images.amazon.com/images/P/3809412708.01._SCMZZZZZZZ_.jpg","Book"
"3809414263","Fnf Freunde - Die besten Abenteuer",4.5,3167,"http://images.amazon.com/images/P/3809414263.01._SCMZZZZZZZ_.jpg","Book"
"380941834X","Fünf Freunde - Die aufregendsten Abenteuer",4.0,3965,"http://images.amazon.com/images/P/380941834X.03._SCMZZZZZZZ_.jpg","Book"
"3811221191","Peter und der Wolf",5.0,4115,"http://images.amazon.com/images/P/3811221191.03._SCMZZZZZZZ_.jpg","Book"
"3811222929","Das groe Buch der Experimente. ber 200 spannende Versuche, die klger machen.",4.0,3875,"http://images.amazon.com/images/P/3811222929.03._SCMZZZZZZZ_.jpg","Book"
"3821225602","Pettersson und Findus. Lernen und spielen mit dem ABC. Vorschule",5.0,4554,"http://images.amazon.com/images/P/3821225602.03._SCMZZZZZZZ_.jpg","Book"
"3821228482","Lauras Stern, Malbuch (Motiv Laura malt drauen)",0.0,878,"http://images.amazon.com/images/P/3821228482.01._SCMZZZZZZZ_.jpg","Book"
"3821229268","Die Wilden Kerle - Wilde Tattoos",3.3,1152,"http://ec1.images-amazon.com/images/P/3821229268.03._SCMZZZZZZZ_.jpg","Book"
"3821229292","Die Wilden Kerle - Das Wilde Quiz, 1. Halbzeit",0.0,5351,"http://images.amazon.com/images/P/3821229292.03._SCMZZZZZZZ_.jpg","Book"
"3822846457","Kahlo, Taschenkalender",5.0,5712,"http://images.amazon.com/images/P/3822846457.01._SCMZZZZZZZ_.jpg","Book"
"3827051053","Hexengeflster",4.8,4928,"http://images.amazon.com/images/P/3827051053.03._SCMZZZZZZZ_.jpg","Book"
"3827411645","Physik fr Wissenschaftler und Ingenieure",4.4,1235,"http://ec1.images-amazon.com/images/P/3827411645.03._SCMZZZZZZZ_.jpg","Book"
"3827413524","Biologie",4.6,837,"http://images.amazon.com/images/P/3827413524.01._SCMZZZZZZZ_.jpg","Book"
"3831002983","Disneys Art Attack",4.0,3351,"http://images.amazon.com/images/P/3831002983.03._SCMZZZZZZZ_.jpg","Book"
"3831006466","Kinderkochbuch",5.0,4562,"http://images.amazon.com/images/P/3831006466.03._SCMZZZZZZZ_.jpg","Book"
"3831006857","Das große Mammut-Buch der Technik",0.0,5523,"http://ec1.images-amazon.com/images/P/3831006857.03._SCMZZZZZZZ_.jpg","Book"
"3831520186","Lauras Weihnachstsstern, 1 Audio-CD",5.0,4702,"http://ec1.images-amazon.com/images/P/3831520186.03._SCMZZZZZZZ_.jpg","Book"
"3831520666","Die wilden Fuballkerle Tl.1, Leon, der Slalomdribbler. CD BOX mit 3 CDs",4.5,5123,"http://images.amazon.com/images/P/3831520666.03._SCMZZZZZZZ_.jpg","Book"
"3831814767","Helme Heine, Posterkalender",0.0,5010,"http://images.amazon.com/images/P/3831814767.03._SCMZZZZZZZ_.jpg","Book"
"3831814775","Helme Heine, Postkartenkalender",5.0,5837,"http://ec1.images-amazon.com/images/P/3831814775.03._SCMZZZZZZZ_.jpg","Book"
"3831815895","Land im Licht",4.3,1689,"http://ec1.images-amazon.com/images/P/3831815895.03._SCMZZZZZZZ_.jpg","Book"
"3831816093","Fantasies",5.0,4053,"http://images.amazon.com/images/P/3831816093.03._SCMZZZZZZZ_.jpg","Book"
"3831821380","Rosina Wachtmeister, Format 30 x 39 cm",5.0,3939,"http://ec1.images-amazon.com/images/P/3831821380.03._SCMZZZZZZZ_.jpg","Book"
"3832003215","Der Olle Hansen Kalender, Broschrenkalender",5.0,3488,"http://images.amazon.com/images/P/3832003215.03._SCMZZZZZZZ_.jpg","Book"
"3832712445","Bob der Baumeister, Broschrenkalender",0.0,3183,"http://ec1.images-amazon.com/images/P/3832712445.03._SCMZZZZZZZ_.jpg","Book"
"3833211105","mary-kateandashley. So little time, Bd. 1 Er liebt mich, er liebt mich nicht . . .",4.4,5451,"http://images.amazon.com/images/P/3833211105.03._SCMZZZZZZZ_.jpg","Book"
"3833211113","mary-kateandashley, So little time, Bd.2 : Boyfriend gesucht!",4.4,5214,"http://images.amazon.com/images/P/3833211113.03._SCMZZZZZZZ_.jpg","Book"
"3833211385","Pferde - Freunde frs Leben, Sternentnzer, Bd. 1: Das Rtsel um den weien Hengst",3.8,4267,"http://images.amazon.com/images/P/3833211385.03._SCMZZZZZZZ_.jpg","Book"
"3833211911","mary-kateandashley, So little time, Bd. 5: Ein total verrcktes Wochenende",0.0,3969,"http://images.amazon.com/images/P/3833211911.03._SCMZZZZZZZ_.jpg","Book"
"3833211946","Pferde - Freunde frs Leben. Sternentnzer, Bd. 7",4.0,2998,"http://images.amazon.com/images/P/3833211946.03._SCMZZZZZZZ_.jpg","Book"
"3833212888","Pferde - Freunde frs Leben: Sternentnzer, Bd. 8: Der unheimliche Pferdehof",0.0,2851,"http://images.amazon.com/images/P/3833212888.03._SCMZZZZZZZ_.jpg","Book"
"3833714212","Tintenherz, limitierte Sonderausgabe, 16 Audio-CDs",2.2,117,"http://images.amazon.com/images/P/3833714212.03._SCMZZZZZZZ_.jpg","Book"
"3833714220","Tintenblut, 18 Audio-CDs",5.0,1109,"http://ec1.images-amazon.com/images/P/3833714220.03._SCMZZZZZZZ_.jpg","Book"
"3833900903","Das große Lauras Stern-Buch",3.6,3904,"http://images.amazon.com/images/P/3833900903.03._SCMZZZZZZZ_.jpg","Book"
"3833901055","Lauras erste Übernachtung",0.0,4140,"http://images.amazon.com/images/P/3833901055.01._SCMZZZZZZZ_.jpg","Book"
"3833901101","Laura sucht den Weihnachtsmann",5.0,695,"http://images.amazon.com/images/P/3833901101.03._SCMZZZZZZZ_.jpg","Book"
"3833930012","Masannek, Joachim, Bd.1 : Leon der Slalomdribbler",5.0,3779,"http://images.amazon.com/images/P/3833930012.03._SCMZZZZZZZ_.jpg","Book"
"3833930020","Masannek, Joachim, Bd.2 : Felix der Wirbelwind",5.0,2272,"http://images.amazon.com/images/P/3833930020.03._SCMZZZZZZZ_.jpg","Book"
"3833930039","Masannek, Joachim, Bd.3 : Vanessa, die Unerschrockene",4.8,3805,"http://images.amazon.com/images/P/3833930039.03._SCMZZZZZZZ_.jpg","Book"
"3833930098","Masannek, Joachim, Bd.9 : Joschka, die siebte Kavallerie",5.0,5062,"http://images.amazon.com/images/P/3833930098.03._SCMZZZZZZZ_.jpg","Book"
"3833930128","Masannek, Joachim, Bd.12 : Rocce, der Zauberer",0.0,5311,"http://images.amazon.com/images/P/3833930128.03._SCMZZZZZZZ_.jpg","Book"
"3833930136","Die Wilden Fußballkerle, Bd. 13 - Markus, der Unbezwingbare",3.0,973,"http://images.amazon.com/images/P/3833930136.03._SCMZZZZZZZ_.jpg","Book"
"3833934824","Die Wilden Kerle 2 - Das Original-Hrspiel zum Kinofilm, 1 Audio-CD",4.0,829,"http://images.amazon.com/images/P/3833934824.03._SCMZZZZZZZ_.jpg","Book"
"3833936401","Kaya schießt quer",5.0,753,"http://images.amazon.com/images/P/3833936401.03._SCMZZZZZZZ_.jpg","Book"
"383393641X","Kaya will nach vorn",0.0,3442,"http://images.amazon.com/images/P/383393641X.03._SCMZZZZZZZ_.jpg","Book"
"3833936428","Kaya bleibt cool",0.0,3173,"http://ec1.images-amazon.com/images/P/3833936428.03._SCMZZZZZZZ_.jpg","Book"
"3833959819","Die Wilden Fussballkerle, Wilder Kalender",0.0,1212,"http://ec1.images-amazon.com/images/P/3833959819.03._SCMZZZZZZZ_.jpg","Book"
"3866040059","Bartimäus, Das Auge des Golem, 6 Audio-CDs",4.8,4218,"http://images.amazon.com/images/P/3866040059.03._SCMZZZZZZZ_.jpg","Book"
"3866151020","Pu der Br. SZ Junge Bibliothek Band 1",5.0,1888,"http://ec1.images-amazon.com/images/P/3866151020.03._SCMZZZZZZZ_.jpg","Book"
"3866151039","Kalle Blomquist Meisterdetektiv. SZ Junge Bibliothek Band 2",5.0,798,"http://images.amazon.com/images/P/3866151039.03._SCMZZZZZZZ_.jpg","Book"
"3866151047","Der lange Weg des Lukas B. SZ Junge Bibliothek Band 3",4.0,3534,"http://images.amazon.com/images/P/3866151047.03._SCMZZZZZZZ_.jpg","Book"
"3866151055","Konrad oder Das Kind aus der Konservenbüchse. SZ Junge Bibliothek Band 4",5.0,666,"http://images.amazon.com/images/P/3866151055.03._SCMZZZZZZZ_.jpg","Book"
"3866151063","Lari Fari Mogelzahn. SZ Junge Bibliothek Band 5",0.0,3571,"http://ec1.images-amazon.com/images/P/3866151063.03._SCMZZZZZZZ_.jpg","Book"
"3866151071","Schere, Stein, Papier. Sophies Geschichte. SZ Junge Bibliothek Band 6",5.0,1674,"http://images.amazon.com/images/P/3866151071.03._SCMZZZZZZZ_.jpg","Book"
"386615108X","Mein Urgroßvater und ich. SZ Junge Bibliothek Band 7",5.0,2007,"http://images.amazon.com/images/P/386615108X.03._SCMZZZZZZZ_.jpg","Book"
"3866151098","Potilla. SZ Junge Bibliothek Band 8",4.0,678,"http://images.amazon.com/images/P/3866151098.03._SCMZZZZZZZ_.jpg","Book"
"3866151101","Die roten Matrosen. SZ Junge Bibliothek Band 9",3.7,4687,"http://images.amazon.com/images/P/3866151101.03._SCMZZZZZZZ_.jpg","Book"
"386615111X","Der kleine dicke Ritter. SZ Junge Bibliothek Band 10",5.0,884,"http://images.amazon.com/images/P/386615111X.03._SCMZZZZZZZ_.jpg","Book"
"3866151128","Die Wolke. SZ Junge Bibliothek Band 11",5.0,5941,"http://images.amazon.com/images/P/3866151128.03._SCMZZZZZZZ_.jpg","Book"
"3866151136","Mary Poppins. SZ Junge Bibliothek Band 12",0.0,2009,"http://images.amazon.com/images/P/3866151136.03._SCMZZZZZZZ_.jpg","Book"
"3866151152","Doktor Dolittle und seine Tiere. SZ Junge Bibliothek Band 14",5.0,2038,"http://images.amazon.com/images/P/3866151152.03._SCMZZZZZZZ_.jpg","Book"
"3866151160","Eine Hand voller Sterne. SZ Junge Bibliothek Band 15",0.0,2219,"http://images.amazon.com/images/P/3866151160.03._SCMZZZZZZZ_.jpg","Book"
"3866151179","David und der Weihnachtskarpfen. SZ Junge Bibliothek Band 16",5.0,1435,"http://images.amazon.com/images/P/3866151179.03._SCMZZZZZZZ_.jpg","Book"
"3866151187","Der satanarchäolügenialkohöllische Wunschpunsch. SZ Junge Bibliothek Band 17",5.0,414,"http://ec1.images-amazon.com/images/P/3866151187.03._SCMZZZZZZZ_.jpg","Book"
"3866151470","Der Hund mit dem gelben Herzen oder die Geschichte vom Gegenteil. SZ Junge Bibliothek Band 13",0.0,2218,"http://images.amazon.com/images/P/3866151470.03._SCMZZZZZZZ_.jpg","Book"
"3870676590","Briefe aus Narnia",3.7,5020,"http://images.amazon.com/images/P/3870676590.03._SCMZZZZZZZ_.jpg","Book"
"3870677376","Der Reiseführer durch Narnia",0.0,1731,"http://images.amazon.com/images/P/3870677376.01._SCMZZZZZZZ_.jpg","Book"
"3880105367","Ich sehe was . . ., Schatzsuche",5.0,3942,"http://images.amazon.com/images/P/3880105367.03._SCMZZZZZZZ_.jpg","Book"
"3880105464","Ich sehe was . . ., Geheimnisvolle Winterzeit",5.0,3826,"http://images.amazon.com/images/P/3880105464.01._SCMZZZZZZZ_.jpg","Book"
"3890822576","Die schnsten Mrchen der Gebrder Grimm",4.5,6927,"http://images.amazon.com/images/P/3890822576.03._SCMZZZZZZZ_.jpg","Book"
"3895848271","Gespensterjger in der Gruselburg, 2 Cassetten",4.8,85802,"http://images.amazon.com/images/P/3895848271.03._SCMZZZZZZZ_.jpg","Book"
"3897365022","Zeichnen lernen Schritt fr Schritt",5.0,2003,"http://images.amazon.com/images/P/3897365022.03._SCMZZZZZZZ_.jpg","Book"
"3897690489","Vater & Tochter",5.0,5103,"http://images.amazon.com/images/P/3897690489.03._SCMZZZZZZZ_.jpg","Book"
"3897771136","365 Experimente für jeden Tag",3.5,4353,"http://images.amazon.com/images/P/3897771136.03._SCMZZZZZZZ_.jpg","Book"
"3897773058","Das Junior SuDoku-Buch",5.0,758,"http://images.amazon.com/images/P/3897773058.03._SCMZZZZZZZ_.jpg","Book"
"3897824000","Mein buntes superdickes Vorschulbuch",4.8,610,"http://images.amazon.com/images/P/3897824000.03._SCMZZZZZZZ_.jpg","Book"
"389782437X","Das groe Bastelbuch fr Kinder",5.0,2501,"http://images.amazon.com/images/P/389782437X.03._SCMZZZZZZZ_.jpg","Book"
"3898132730","Handy-Liebe, Freche Mdchen - Freche Hrbcher, 1 CD-Audio",5.0,5328,"http://images.amazon.com/images/P/3898132730.03._SCMZZZZZZZ_.jpg","Book"
"3898303446","Der Medicus, 8 Audio-CDs",4.6,7386,"http://images.amazon.com/images/P/3898303446.03._SCMZZZZZZZ_.jpg","Book"
"3898357007","Ritter Rost, m. Audio-CD",4.8,1897,"http://images.amazon.com/images/P/3898357007.03._SCMZZZZZZZ_.jpg","Book"
"3898357015","Ritter Rost und das Gespenst, m. Audio-CD",5.0,2724,"http://images.amazon.com/images/P/3898357015.03._SCMZZZZZZZ_.jpg","Book"
"3898357023","Ritter Rost und die Hexe Verstexe, m. Audio-CD",4.8,2936,"http://images.amazon.com/images/P/3898357023.03._SCMZZZZZZZ_.jpg","Book"
"3898357031","Ritter Rost und Prinz Protz, m. Audio-CD",5.0,5281,"http://images.amazon.com/images/P/3898357031.03._SCMZZZZZZZ_.jpg","Book"
"389835704X","Ritter Rost macht Urlaub, m. Audio-CD",5.0,5025,"http://images.amazon.com/images/P/389835704X.03._SCMZZZZZZZ_.jpg","Book"
"3898357066","Ritter Rost feiert Weihnachten, m. Audio-CD",4.6,447,"http://images.amazon.com/images/P/3898357066.03._SCMZZZZZZZ_.jpg","Book"
"389844208X","TonSpuren, Audio-CDs, Tl.2, 1945 bis 2000, 7 Audio-CDs",0.0,0,"http://images.amazon.com/images/P/389844208X.03._SCMZZZZZZZ_.jpg","Book"
"3898831175","Gerichte mit Geschichte",5.0,3180,"http://images.amazon.com/images/P/3898831175.03._SCMZZZZZZZ_.jpg","Book"
"3898831361","Mutter-Tochter-Weisheit",0.0,4958,"http://images.amazon.com/images/P/3898831361.03._SCMZZZZZZZ_.jpg","Book"
"3898971805","Giganten des Wissens",3.0,411,"http://images.amazon.com/images/P/3898971805.03._SCMZZZZZZZ_.jpg","Book"
"3899052544","ADAC SkiGuide Alpen 2006, m. CD-ROM u. Beiheft 'Special Top-Skigebiete weltweit'",0.0,529,"http://images.amazon.com/images/P/3899052544.03._SCMZZZZZZZ_.jpg","Book"
"3899400461","Unter dem Gras darüber, 13 Audio-CDs",5.0,6295,"http://images.amazon.com/images/P/3899400461.03._SCMZZZZZZZ_.jpg","Book"
"3899402669","Erklr mir, Liebe, 1 Audio-CD",5.0,94857,"http://images.amazon.com/images/P/3899402669.03._SCMZZZZZZZ_.jpg","Book"
"3899402693","Nero Corleone, 2 CD-Audio",5.0,991,"http://images.amazon.com/images/P/3899402693.03._SCMZZZZZZZ_.jpg","Book"
"3899406788","Harry Potter und der Orden des Phönix, 27 Audio-CDs (Tl. 5). Sonderausgabe.",4.4,59,"http://images.amazon.com/images/P/3899406788.03._SCMZZZZZZZ_.jpg","Book"
"3899407180","Tor, Tor, Tor, 1 Audio-CD",0.0,1985,"http://images.amazon.com/images/P/3899407180.03._SCMZZZZZZZ_.jpg","Book"
"3899407334","Rowling, Joanne K., Tl.4 : Harry Potter und der Feuerkelch, Sonderausgabe, 20 Audio-CDs; Harry Potter and the Goblet of Fire, 20 Audio-CDs, dtsch.",5.0,204,"http://images.amazon.com/images/P/3899407334.03._SCMZZZZZZZ_.jpg","Book"
"3899962648","Wie man eyn teutsches Mannsbild bey Krfften hlt",0.0,6046,"http://images.amazon.com/images/P/3899962648.03._SCMZZZZZZZ_.jpg","Book"
"3920524527","Neukirchener Kinder-Bibel",5.0,1811,"http://images.amazon.com/images/P/3920524527.03._SCMZZZZZZZ_.jpg","Book"
"3924491321","Wie man einen verdammt guten Roman schreibt, Bd.1",4.2,3248,"http://images.amazon.com/images/P/3924491321.03._SCMZZZZZZZ_.jpg","Book"
"3926512458","Die Bescherung, 1 Audio-CD",5.0,5885,"http://images.amazon.com/images/P/3926512458.03._SCMZZZZZZZ_.jpg","Book"
"3926946695","Kennen Sie Severus Snape?",4.0,3188,"http://images.amazon.com/images/P/3926946695.03._SCMZZZZZZZ_.jpg","Book"
"3928885030","Der schlaue Urfin und seine Holzsoldaten",5.0,3545,"http://images.amazon.com/images/P/3928885030.03._SCMZZZZZZZ_.jpg","Book"
"3930737272","Mathematik anschaulich dargestellt fr Studierende der Wirtschaftswissenschaften",5.0,1736,"http://images.amazon.com/images/P/3930737272.03._SCMZZZZZZZ_.jpg","Book"
"3931521796","Das Triple P-Elternarbeitsbuch",5.0,4704,"http://images.amazon.com/images/P/3931521796.03._SCMZZZZZZZ_.jpg","Book"
"3933241553","Spielend Zeichnen lernen. Ein nicht alltgliches Zeichenlehrbuch fr Jung und Alt.",0.0,6131,"http://ec1.images-amazon.com/images/P/3933241553.03._SCMZZZZZZZ_.jpg","Book"
"3933241855","Mein groes Euro Mnzen Sammelbuch.",4.0,4108,"http://images.amazon.com/images/P/3933241855.03._SCMZZZZZZZ_.jpg","Book"
"3934029140","Ein Sommernachtstraum",5.0,2921,"http://images.amazon.com/images/P/3934029140.03._SCMZZZZZZZ_.jpg","Book"
"3934342426","Ein Schner Tag, Wander-Touren : Rheinsteig-Set, Buch u. Karte",5.0,4195,"http://images.amazon.com/images/P/3934342426.01._SCMZZZZZZZ_.jpg","Book"
"3935036582","Die Muschelmagier, 5 Audio-CDs",4.5,5812,"http://images.amazon.com/images/P/3935036582.01._SCMZZZZZZZ_.jpg","Book"
"3935036728","Der Sngerkrieg der Heidehasen, 1 Audio-CD  in Holz-Schachtel",4.0,2188,"http://images.amazon.com/images/P/3935036728.01._SCMZZZZZZZ_.jpg","Book"
"3935746423","Matilda - oder die aus dem Haus ohne Fenster",0.0,4684,"http://images.amazon.com/images/P/3935746423.03._SCMZZZZZZZ_.jpg","Book"
"3936384347","Sex & Lachs & Kabeljau",0.0,3190,"http://images.amazon.com/images/P/3936384347.01._SCMZZZZZZZ_.jpg","Book"
"3937406107","I See Blue (Fotobildband inkl. 4 Musik CDs)",0.0,0,"http://images.amazon.com/images/P/3937406107.01._SCMZZZZZZZ_.jpg","Book"
"3937406360","A Concert of Angels, Bildband  m. 4 Audio-CDs",0.0,3690,"http://images.amazon.com/images/P/3937406360.03._SCMZZZZZZZ_.jpg","Book"
"3937406425","A Day In New York; Bildband mit 4 Audio-CDs",5.0,682,"http://images.amazon.com/images/P/3937406425.03._SCMZZZZZZZ_.jpg","Book"
"3938276010","Englisch lernen mit The Grooves Vol.1, 1 Audio-CD",4.4,1885,"http://images.amazon.com/images/P/3938276010.03._SCMZZZZZZZ_.jpg","Book"
"3938276037","Englisch lernen mit The Grooves Vol.3, 1 Audio-CD",5.0,4253,"http://images.amazon.com/images/P/3938276037.01._SCMZZZZZZZ_.jpg","Book"
"3980710653","Wer hat Angst vor'm schwarzen Mann ...?",4.2,2083,"http://images.amazon.com/images/P/3980710653.03._SCMZZZZZZZ_.jpg","Book"
"6302691060","Exposed [Vinyl LP]Exposed [Vinyl LP]",0.0,0,"","Music_CD"
"6304498969","Eric Clapton - Unplugged",4.4,5663,"http://images.amazon.com/images/P/6304498969.03._SCMZZZZZZZ_.jpg","DVD"
"630463949X","Fleetwood Mac - The Dance",5.0,2236,"http://images.amazon.com/images/P/630463949X.01._SCMZZZZZZZ_.jpg","DVD"
"6305342784","Paul Simon - Graceland: The African Concert",5.0,7564,"http://images.amazon.com/images/P/6305342784.01._SCMZZZZZZZ_.jpg","DVD"
"6305610460","Eric Clapton and Friends - A Benefit for the Crossroads Center at Antigua",4.0,4462,"http://images.amazon.com/images/P/6305610460.03._SCMZZZZZZZ_.jpg","DVD"
"789129410","Die Brder Lwenherz",4.8,1379,"http://images.amazon.com/images/P/3789129410.01._SCMZZZZZZZ_.jpg","Book"
"9626341521","The Adventures of Sherlock Holmes - I, 3 Audio-CDs",0.0,0,"http://ec1.images-amazon.com/images/P/9626341521.03._SCMZZZZZZZ_.jpg","Book"
"9626342803","The Adventures of Sherlock Holmes VIThe Adventures of Sherlock Holmes VIThe Adventures of Sherlock Holmes VIThe Adventures of Sherlock Holmes VI",0.0,0,"http://images.amazon.com/images/P/9626342803.03._SCMZZZZZZZ_.jpghttp://images.amazon.com/images/P/9626342803.03._SCMZZZZZZZ_.jpghttp://images.amazon.com/images/P/9626342803.03._SCMZZZZZZZ_.jpghttp://images.amazon.com/images/P/9626342803.03._SCMZZZZZZZ_.jpg","Book"
"9626348011","Return of Sherlock Holmes I. The Adventure of the Empty House and other stories",0.0,0,"http://images.amazon.com/images/P/9626348011.01._SCMZZZZZZZ_.jpg","Book"
"B0000002ME","Now That I'Ve Found You",5.0,19073,"http://images.amazon.com/images/P/B0000002ME.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000000355","Devil's Slide [Musikkassette]",0.0,0,"http://images.amazon.com/images/P/B000000355.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00000037T","Baby, Now That I've Found You",0.0,0,"http://images.amazon.com/images/P/B00000037T.01._SCMZZZZZZZ_.jpg","Music_CD"
"B0000003N9","Devil'S Slide",0.0,50949,"http://images.amazon.com/images/P/B0000003N9.03._SCMZZZZZZZ_.jpg","Music_CD"
"B0000005R3","Up on the Lowdown [Musikkassette]",0.0,0,"http://images.amazon.com/images/P/B0000005R3.01._SCMZZZZZZZ_.jpg","Music_CD"
"B0000009V2","G.B.H.",0.0,0,"http://images.amazon.com/images/P/B0000009V2.01._SCMZZZZZZZ_.jpg","Music_CD"
"B000000A6F","Cembalokonzerte Vol. 1",0.0,0,"http://images.amazon.com/images/P/B000000A6F.03._SCMZZZZZZZ_.jpg","Music_CD"
